# t_s,ankle_deg,vF_mV,vE_mV,f_DF_Hz,u_DF,f_PF_Hz,u_PF
0.052200,17.417202,21.455597,21.509542,26.289282,0.349560,0.000000,0.000000
0.052350,17.439633,21.407393,21.465882,26.210414,0.348512,0.000000,0.000000
0.052500,17.462422,21.359124,21.422119,26.131783,0.347466,0.000000,0.000000
0.052650,17.485563,21.310791,21.378257,26.053388,0.346424,0.000000,0.000000
0.052800,17.509050,21.262395,21.334296,25.975227,0.345384,0.000000,0.000000
0.052950,17.532868,21.213938,21.290238,25.897302,0.344348,0.000000,0.000000
0.053100,17.557003,21.165422,21.246086,25.819610,0.343315,0.000000,0.000000
0.053250,17.581439,21.116847,21.201839,25.742151,0.342285,0.000000,0.000000
0.053400,17.606155,21.068216,21.157501,25.664925,0.341258,0.000000,0.000000
0.053550,17.631134,21.019529,21.113073,25.587930,0.340235,0.000000,0.000000
0.053700,17.656357,20.970789,21.068557,25.511166,0.339214,0.000000,0.000000
0.053850,17.681804,20.921996,21.023953,25.434633,0.338196,0.000000,0.000000
0.054000,17.707460,20.873152,20.979265,25.358329,0.337182,0.000000,0.000000
0.054150,17.733308,20.824258,20.934492,25.282254,0.336170,0.000000,0.000000
0.054300,17.759337,20.775315,20.889637,25.206407,0.335162,0.000000,0.000000
0.054450,17.785535,20.726326,20.844702,25.130788,0.334156,0.000000,0.000000
0.054600,17.811895,20.677291,20.799688,25.055395,0.333154,0.000000,0.000000
0.054750,17.838410,20.628211,20.754596,24.980229,0.332154,0.000000,0.000000
0.054900,17.865077,20.579088,20.709428,24.905288,0.331158,0.000000,0.000000
0.055050,17.891896,20.529923,20.664186,24.830573,0.330164,0.000000,0.000000
0.055200,17.918866,20.480717,20.618870,24.756081,0.329174,0.000000,0.000000
0.055350,17.945992,20.431472,20.573483,24.681813,0.328186,0.000000,0.000000
0.055500,17.973277,20.382189,20.528026,24.607767,0.327202,0.000000,0.000000
0.055650,18.000726,20.332868,20.482500,24.533944,0.326220,0.000000,0.000000
0.055800,18.028347,20.283512,20.436906,24.460342,0.325241,0.000000,0.000000
0.055950,18.056144,20.234121,20.391247,24.386961,0.324266,0.000000,0.000000
0.056100,18.084125,20.184696,20.345522,24.313800,0.323293,0.000000,0.000000
0.056250,18.112296,20.135239,20.299735,24.240859,0.322323,0.000000,0.000000
0.056400,18.140664,20.085751,20.253886,24.168136,0.321356,0.000000,0.000000
0.056550,18.169232,20.036233,20.207976,24.095632,0.320392,0.000000,0.000000
0.056700,18.198006,19.986686,20.162007,24.023345,0.319431,0.000000,0.000000
0.056850,18.226989,19.937111,20.115980,23.951275,0.318472,0.000000,0.000000
0.057000,18.256183,19.887509,20.069897,23.879421,0.317517,0.000000,0.000000
0.057150,18.285588,19.837881,20.023758,23.807783,0.316565,0.000000,0.000000
0.057300,18.315206,19.788229,19.977565,23.736359,0.315615,0.000000,0.000000
0.057450,18.345034,19.738552,19.931319,23.665150,0.314668,0.000000,0.000000
0.057600,18.375071,19.688854,19.885022,23.594155,0.313724,0.000000,0.000000
0.057750,18.405313,19.639133,19.838675,23.523372,0.312783,0.000000,0.000000
0.057900,18.435756,19.589392,19.792278,23.452802,0.380573,0.000000,0.000000
0.058050,18.466400,19.539632,19.745833,23.382444,0.379431,0.000000,0.000000
0.058200,18.497247,19.489853,19.699342,23.312297,0.378293,0.000000,0.000000
0.058350,18.528307,19.440056,19.652805,23.242360,0.377158,0.000000,0.000000
0.058500,18.559595,19.390242,19.606223,23.172633,0.376027,0.000000,0.000000
0.058650,18.591128,19.340412,19.559598,23.103115,0.374899,0.000000,0.000000
0.058800,18.622929,19.290568,19.512932,23.033805,0.373774,0.000000,0.000000
0.058950,18.655021,19.240710,19.466224,22.964704,0.372653,0.000000,0.000000
0.059100,18.687428,19.190838,19.419476,22.895810,0.371535,0.000000,0.000000
0.059250,18.720176,19.140954,19.372689,22.827122,0.370420,0.000000,0.000000
0.059400,18.753289,19.091059,19.325865,22.758641,0.369309,0.000000,0.000000
0.059550,18.786790,19.041154,19.279003,22.690365,0.368201,0.000000,0.000000
0.059700,18.820697,18.991239,19.232107,22.622294,0.367096,0.000000,0.000000
0.059850,18.855029,18.941315,19.185175,22.554427,0.365995,0.000000,0.000000
0.060000,18.889799,18.891384,19.138210,22.486764,0.364897,0.000000,0.000000
0.060150,18.925017,18.841445,19.091213,22.419304,0.363802,0.000000,0.000000
0.060300,18.960690,18.791500,19.044184,22.352046,0.362711,0.000000,0.000000
0.060450,18.996819,18.741549,18.997124,22.284989,0.361623,0.000000,0.000000
0.060600,19.033404,18.691594,18.950035,22.218134,0.360538,0.000000,0.000000
0.060750,19.070440,18.641634,18.902917,22.151480,0.359456,0.000000,0.000000
0.060900,19.107918,18.591672,18.855772,22.085026,0.358378,0.000000,0.000000
0.061050,19.145828,18.541707,18.808600,22.018771,0.357303,0.000000,0.000000
0.061200,19.184156,18.491740,18.761402,21.952714,0.356231,0.000000,0.000000
0.061350,19.222887,18.441773,18.714179,21.886856,0.355162,0.000000,0.000000
0.061500,19.262006,18.391805,18.666933,21.821196,0.354097,0.000000,0.000000
0.061650,19.301493,18.341837,18.619663,21.755732,0.353034,0.000000,0.000000
0.061800,19.341333,18.291871,18.572371,21.690465,0.351975,0.000000,0.000000
0.061950,19.381506,18.241907,18.525058,21.625393,0.350919,0.000000,0.000000
0.062100,19.421997,18.191945,18.477725,21.560517,0.349867,0.000000,0.000000
0.062250,19.462788,18.141986,18.430372,21.495836,0.348817,0.000000,0.000000
0.062400,19.503865,18.092031,18.383000,21.431348,0.347770,0.000000,0.000000
0.062550,19.545214,18.042080,18.335610,21.367054,0.346727,0.000000,0.000000
0.062700,19.586822,17.992135,18.288204,21.302953,0.345687,0.000000,0.000000
0.062850,19.628680,17.942195,18.240781,21.239044,0.344650,0.000000,0.000000
0.063000,19.670778,17.892261,18.193343,21.175327,0.343616,0.000000,0.000000
0.063150,19.713109,17.842335,18.145890,21.111801,0.342585,0.000000,0.000000
0.063300,19.755668,17.792416,18.098423,21.048466,0.341557,0.000000,0.000000
0.063450,19.798449,17.742505,18.050943,20.985320,0.340533,0.000000,0.000000
0.063600,19.841451,17.692603,18.003451,20.922364,0.339511,0.000000,0.000000
0.063750,19.884671,17.642710,17.955947,20.859597,0.338493,0.000000,0.000000
0.063900,19.928109,17.592827,17.908432,20.797018,0.337477,0.000000,0.000000
0.064050,19.971763,17.542954,17.860907,20.734627,0.336465,0.000000,0.000000
0.064200,20.015635,17.493093,17.813373,20.672423,0.335455,0.000000,0.000000
0.064350,20.059725,17.443242,17.765830,20.610406,0.334449,0.000000,0.000000
0.064500,20.104033,17.393404,17.718279,20.548575,0.333446,0.000000,0.000000
0.064650,20.148561,17.343578,17.670721,20.486929,0.332445,0.000000,0.000000
0.064800,20.193308,17.293765,17.623156,20.425468,0.331448,0.000000,0.000000
0.064950,20.238274,17.243965,17.575585,20.364192,0.330454,0.000000,0.000000
0.065100,20.283458,17.194180,17.528009,20.303099,0.329462,0.000000,0.000000
0.065250,20.328860,17.144409,17.480428,20.242190,0.328474,0.000000,0.000000
0.065400,20.374478,17.094652,17.432844,20.181464,0.327488,0.000000,0.000000
0.065550,20.420309,17.044911,17.385255,20.120919,0.326506,0.000000,0.000000
0.065700,20.466349,16.995186,17.337664,20.060556,0.325526,0.000000,0.000000
0.065850,20.512594,16.945477,17.290071,20.000375,0.324550,0.000000,0.000000
0.066000,20.559036,16.895785,17.242477,19.940374,0.323576,0.000000,0.000000
0.066150,20.605668,16.846110,17.194881,19.880552,0.322605,0.000000,0.000000
0.066300,20.652483,16.796453,17.147285,19.820911,0.321638,0.000000,0.000000
0.066450,20.699472,16.746813,17.099689,19.761448,0.320673,0.000000,0.000000
0.066600,20.746625,16.697192,17.052094,19.702164,0.319711,0.000000,0.000000
0.066750,20.793936,16.647590,17.004501,19.643057,0.318752,0.000000,0.000000
0.066900,20.841396,16.598006,16.956909,19.584128,0.317795,0.000000,0.000000
0.067050,20.888996,16.548442,16.909320,19.525376,0.316842,0.000000,0.000000
0.067200,20.936730,16.498898,16.861734,19.466800,0.315891,0.000000,0.000000
0.067350,20.984591,16.449375,16.814151,19.408399,0.314944,0.000000,0.000000
0.067500,21.032573,16.399872,16.766572,19.350174,0.313999,0.000000,0.000000
0.067650,21.080672,16.350390,16.718998,19.292123,0.313057,0.000000,0.000000
0.067800,21.128882,16.300929,16.671429,19.234247,0.312118,0.000000,0.000000
0.067950,21.177201,16.251490,16.623866,19.176544,0.311181,0.000000,0.000000
0.068100,21.225626,16.202072,16.576308,19.119015,0.310248,0.000000,0.000000
0.068250,21.274153,16.152678,16.528757,19.061658,0.309317,0.000000,0.000000
0.068400,21.322783,16.103305,16.481213,19.004473,0.308389,0.000000,0.000000
0.068550,21.371514,16.053956,16.433677,18.947459,0.307464,0.000000,0.000000
0.068700,21.420345,16.004630,16.386148,18.890617,0.306542,0.000000,0.000000
0.068850,21.469277,15.955327,16.338628,18.833945,0.305622,0.000000,0.000000
0.069000,21.518309,15.906048,16.291116,18.777443,0.304705,0.000000,0.000000
0.069150,21.567441,15.856794,16.243614,18.721111,0.303791,0.000000,0.000000
0.069300,21.616675,15.807563,16.196122,18.664948,0.302880,0.000000,0.000000
0.069450,21.666008,15.758358,16.148639,18.608953,0.301971,0.000000,0.000000
0.069600,21.715442,15.709177,16.101167,18.553126,0.301065,0.000000,0.000000
0.069750,21.764976,15.660021,16.053706,18.497466,0.300162,0.000000,0.000000
0.069900,21.814609,15.610891,16.006256,18.441974,0.299261,0.000000,0.000000
0.070050,21.864340,15.561787,15.958818,18.386648,0.298364,0.000000,0.000000
0.070200,21.914168,15.512708,15.911392,18.331488,0.297468,0.000000,0.000000
0.070350,21.964092,15.463655,15.863979,18.276494,0.296576,0.000000,0.000000
0.070500,22.014110,15.414629,15.816578,18.221664,0.295686,0.000000,0.000000
0.070650,22.064217,15.365630,15.769190,18.166999,0.294799,0.000000,0.000000
0.070800,22.114408,15.316657,15.721817,18.112498,0.293915,0.000000,0.000000
0.070950,22.164677,15.267711,15.674456,18.058161,0.293033,0.000000,0.000000
0.071100,22.215017,15.218793,15.627111,18.003986,0.292154,0.000000,0.000000
0.071250,22.265423,15.169902,15.579780,17.949974,0.291278,0.000000,0.000000
0.071400,22.315886,15.121038,15.532463,17.896124,0.290404,0.000000,0.000000
0.071550,22.366402,15.072202,15.485162,17.842436,0.289533,0.000000,0.000000
0.071700,22.416962,15.023394,15.437877,17.788909,0.288664,0.000000,0.000000
0.071850,22.467562,14.974615,15.390607,17.735542,0.287798,0.000000,0.000000
0.072000,22.518197,14.925864,15.343354,17.682335,0.286935,0.000000,0.000000
0.072150,22.568862,14.877141,15.296117,17.629288,0.286074,0.000000,0.000000
0.072300,22.619554,14.828447,15.248897,17.576400,0.285216,0.000000,0.000000
0.072450,22.670270,14.779781,15.201695,17.523671,0.284360,0.000000,0.000000
0.072600,22.721009,14.731145,15.154509,17.471100,0.283507,0.000000,0.000000
0.072750,22.771767,14.682538,15.107341,17.418687,0.282656,0.000000,0.000000
0.072900,22.822544,14.633960,15.060192,17.366431,0.281808,0.000000,0.000000
0.073050,22.873339,14.585411,15.013060,17.314332,0.280963,0.000000,0.000000
0.073200,22.924150,14.536892,14.965947,17.262389,0.280120,0.000000,0.000000
0.073350,22.974976,14.488403,14.918853,17.210601,0.279280,0.000000,0.000000
0.073500,23.025817,14.439943,14.871777,17.158970,0.278442,0.000000,0.000000
0.073650,23.076674,14.391513,14.824721,17.107493,0.277606,0.000000,0.000000
0.073800,23.127546,14.343114,14.777685,17.056170,0.276774,0.000000,0.000000
0.073950,23.178434,14.294744,14.730668,17.005002,0.275943,0.000000,0.000000
0.074100,23.229338,14.246405,14.683671,16.953987,0.275116,0.000000,0.000000
0.074250,23.280260,14.198096,14.636694,16.903125,0.274290,0.000000,0.000000
0.074400,23.331201,14.149817,14.589738,16.852415,0.273467,0.000000,0.000000
0.074550,23.382162,14.101569,14.542802,16.801858,0.272647,0.000000,0.000000
0.074700,23.433143,14.053352,14.495888,16.751453,0.271829,0.000000,0.000000
0.074850,23.484148,14.005165,14.448994,16.701198,0.271013,0.000000,0.000000
0.075000,23.535175,13.957009,14.402122,16.651095,0.270200,0.000000,0.000000
0.075150,23.586228,13.908885,14.355271,16.601141,0.269390,0.000000,0.000000
0.075300,23.637306,13.860791,14.308442,16.551338,0.268582,0.000000,0.000000
0.075450,23.688412,13.812728,14.261626,16.501684,0.267776,0.000000,0.000000
0.075600,23.739545,13.764696,14.208466,16.452179,0.266973,0.000000,0.000000
0.075750,23.790706,13.716695,14.155352,16.402822,0.266172,0.000000,0.000000
0.075900,23.841896,13.668726,14.106100,16.353614,0.265373,0.000000,0.000000
0.076050,23.893116,13.620789,14.059425,16.304553,0.264577,0.000000,0.000000
0.076200,23.944364,13.572882,14.012773,16.255639,0.263783,0.000000,0.000000
0.076350,23.995641,13.525007,13.966143,16.206872,0.262992,0.000000,0.000000
0.076500,24.046947,13.477164,13.919537,16.158252,0.262203,0.000000,0.000000
0.076650,24.098282,13.429352,13.872953,16.109777,0.261416,0.000000,0.000000
0.076800,24.149644,13.381572,13.826393,16.061448,0.260632,0.000000,0.000000
0.076950,24.201033,13.333823,13.779857,16.013263,0.259850,0.000000,0.000000
0.077100,24.252448,13.286106,13.733344,15.965224,0.259071,0.000000,0.000000
0.077250,24.303889,13.238420,13.686855,15.917328,0.258293,0.000000,0.000000
0.077400,24.355354,13.190766,13.640389,15.869576,0.257519,0.000000,0.000000
0.077550,24.406842,13.143144,13.593948,15.821967,0.256746,0.000000,0.000000
0.077700,24.458353,13.095553,13.547531,15.774501,0.255976,0.000000,0.000000
0.077850,24.509885,13.047995,13.501138,15.727178,0.255208,0.000000,0.000000
0.078000,24.561437,13.000468,13.454770,15.679996,0.254442,0.000000,0.000000
0.078150,24.613009,12.952972,13.408426,15.632956,0.253679,0.000000,0.000000
0.078300,24.664599,12.905509,13.362108,15.586057,0.252918,0.000000,0.000000
0.078450,24.716207,12.858078,13.315814,15.539299,0.252159,0.000000,0.000000
0.078600,24.767831,12.810678,13.269545,15.492681,0.251403,0.000000,0.000000
0.078750,24.819472,12.763310,13.223301,15.446203,0.250648,0.000000,0.000000
0.078900,24.871128,12.715974,13.177082,15.399865,0.249896,0.000000,0.000000
0.079050,24.922799,12.668670,13.130889,15.353665,0.249147,0.000000,0.000000
0.079200,24.974484,12.621398,13.084721,15.307604,0.248399,0.000000,0.000000
0.079350,25.026183,12.574157,13.038578,15.261681,0.247654,0.000000,0.000000
0.079500,25.077895,12.526948,12.992462,15.215896,0.246911,0.000000,0.000000
0.079650,25.129620,12.479772,12.946371,15.170249,0.246170,0.000000,0.000000
0.079800,25.181358,12.432627,12.900306,15.124738,0.245432,0.000000,0.000000
0.079950,25.233109,12.385514,12.854267,15.079364,0.244696,0.000000,0.000000
0.080100,25.284871,12.338432,12.808254,15.034126,0.243962,0.000000,0.000000
0.080250,25.336646,12.291383,12.762268,14.989023,0.243230,0.000000,0.000000
0.080400,25.388433,12.244365,12.716307,14.944056,0.242500,0.000000,0.000000
0.080550,25.440232,12.197380,12.670373,14.899224,0.241772,0.000000,0.000000
0.080700,25.492042,12.150426,12.624466,14.854526,0.241047,0.000000,0.000000
0.080850,25.543863,12.103503,12.578585,14.809963,0.240324,0.000000,0.000000
0.081000,25.595696,12.056613,12.532731,14.765533,0.239603,0.000000,0.000000
0.081150,25.647539,12.009754,12.486903,14.721236,0.238884,0.000000,0.000000
0.081300,25.699394,11.962927,12.441103,14.677072,0.238168,0.000000,0.000000
0.081450,25.751259,11.916131,12.395329,14.633041,0.237453,0.000000,0.000000
0.081600,25.803134,11.869368,12.349582,14.589142,0.236741,0.000000,0.000000
0.081750,25.855018,11.822636,12.303863,14.545375,0.236031,0.000000,0.000000
0.081900,25.906913,11.775935,12.258170,14.501739,0.235322,0.000000,0.000000
0.082050,25.958817,11.729266,12.212505,14.458233,0.234616,0.000000,0.000000
0.082200,26.010729,11.682629,12.166868,14.414859,0.233913,0.000000,0.000000
0.082350,26.062650,11.636023,12.121258,14.371614,0.233211,0.000000,0.000000
0.082500,26.114579,11.589449,12.075675,14.328499,0.232511,0.000000,0.000000
0.082650,26.166515,11.542906,12.030120,14.285514,0.231814,0.000000,0.000000
0.082800,26.218458,11.496395,11.984593,14.242657,0.231118,0.000000,0.000000
0.082950,26.270408,11.449915,11.939093,14.199929,0.230425,0.000000,0.000000
0.083100,26.322364,11.403467,11.893621,14.157329,0.229734,0.000000,0.000000
0.083250,26.374326,11.357050,11.848178,14.114857,0.229044,0.000000,0.000000
0.083400,26.426293,11.310664,11.802762,14.072513,0.228357,0.000000,0.000000
0.083550,26.478264,11.264310,11.757374,14.030295,0.227672,0.000000,0.000000
0.083700,26.530240,11.217987,11.712015,13.988204,0.226989,0.000000,0.000000
0.083850,26.582219,11.171695,11.666684,13.946240,0.226308,0.000000,0.000000
0.084000,26.634201,11.125435,11.621381,13.904401,0.225629,0.000000,0.000000
0.084150,26.686186,11.079205,11.576107,13.862688,0.224952,0.000000,0.000000
0.084300,26.738174,11.033007,11.530861,13.821100,0.224278,0.000000,0.000000
0.084450,26.790163,10.986840,11.485644,13.779637,0.223605,0.000000,0.000000
0.084600,26.842153,10.940705,11.440456,13.738298,0.222934,0.000000,0.000000
0.084750,26.894145,10.894600,11.395296,13.697083,0.222265,0.000000,0.000000
0.084900,26.946137,10.848527,11.350165,13.655992,0.221598,0.000000,0.000000
0.085050,26.998130,10.802484,11.305063,13.615024,0.220934,0.000000,0.000000
0.085200,27.050122,10.756473,11.259991,13.574178,0.220271,0.000000,0.000000
0.085350,27.102113,10.710493,11.214947,13.533456,0.219610,0.000000,0.000000
0.085500,27.154104,10.664543,11.169933,13.492856,0.218951,0.000000,0.000000
0.085650,27.206094,10.618625,11.124948,13.452377,0.218294,0.000000,0.000000
0.085800,27.258081,10.572738,11.079992,13.412020,0.217639,0.000000,0.000000
0.085950,27.310067,10.526881,11.035066,13.371784,0.216986,0.000000,0.000000
0.086100,27.362051,10.481056,10.990169,13.331668,0.216335,0.000000,0.000000
0.086250,27.414032,10.435262,10.945303,13.291673,0.215686,0.000000,0.000000
0.086400,27.466010,10.389498,10.900466,13.251798,0.215039,0.000000,0.000000
0.086550,27.517985,10.343765,10.855659,13.212043,0.214394,0.000000,0.000000
0.086700,27.569957,10.298064,10.810882,13.172407,0.213751,0.000000,0.000000
0.086850,27.621924,10.252393,10.766135,13.132890,0.213110,0.000000,0.000000
0.087000,27.673887,10.206753,10.721418,13.093491,0.212471,0.000000,0.000000
0.087150,27.725846,10.161144,10.676732,13.054211,0.211833,0.000000,0.000000
0.087300,27.777800,10.115566,10.632077,13.015048,0.211198,0.000000,0.000000
0.087450,27.829748,10.070018,10.587452,12.976003,0.210564,0.000000,0.000000
0.087600,27.881692,10.024502,10.542857,12.937075,0.209932,0.000000,0.000000
0.087750,27.933629,9.979016,10.498294,12.898264,0.209303,0.000000,0.000000
0.087900,27.985560,9.933562,10.453762,19.526235,0.208675,0.000000,0.000000
0.088050,28.037484,9.888138,10.409261,26.134323,0.208049,0.000000,0.000000
0.088200,28.089402,9.842745,10.364791,26.055920,0.207424,0.000000,0.000000
0.088350,28.141312,9.797383,10.320352,32.644419,0.206802,0.000000,0.000000
0.088500,28.193215,9.752053,10.275945,32.546486,0.206182,0.000000,0.000000
0.088650,28.245109,9.706753,10.231570,32.448847,0.205563,0.000000,0.000000
0.088800,28.296996,9.661484,10.187227,32.351500,0.204947,0.000000,0.000000
0.088950,28.348874,9.616246,10.142916,32.254446,0.204332,0.000000,0.000000
0.089100,28.400742,9.571039,10.098637,32.157682,0.203719,0.000000,0.000000
